,predicted_vol,exposure_symmetric,exposure_asymmetric_cap,exposure_binary_defensive,exposure_three_state,exposure
2025-12-17,0.12463682025890417,1.2034966849154984,1.0,0.85,0.85,0.85
2025-12-18,0.1351668863971991,1.1097392563975512,1.0,0.85,0.85,0.85
2025-12-19,0.13706824299965303,1.0943453911521992,1.0,0.85,0.85,0.85
2025-12-22,0.1421878490349749,1.0549424653234856,1.0,0.85,0.85,0.85
2025-12-23,0.13610477212605537,1.1020921431107158,1.0,0.85,0.85,0.85
2025-12-24,0.13138683459971584,1.1416668987953866,1.0,0.85,0.85,0.85
2025-12-26,0.10212310620499157,1.4688154872503114,1.0,0.85,1.0,0.85
2025-12-29,0.10104596281011483,1.4844729648613413,1.0,0.85,1.0,0.85
2025-12-30,0.1084894739098094,1.382622613920126,1.0,0.85,1.0,0.85
2025-12-31,0.1021752921112344,1.4680652915256718,1.0,0.85,1.0,0.85
2026-01-02,0.115061711656721,1.3036482583147648,1.0,0.85,0.85,0.85
2026-01-05,0.10440012691824423,1.4367798625136254,1.0,0.85,1.0,0.85
2026-01-06,0.11988494121048622,1.251199679337872,1.0,0.85,0.85,0.85
2026-01-07,0.12102749928374347,1.2393877497900854,1.0,0.85,0.85,0.85
2026-01-08,0.11824722434672755,1.2685287187813064,1.0,0.85,0.85,0.85
2026-01-09,0.10523932312317355,1.4253227362973242,1.0,0.85,1.0,0.85
2026-01-12,0.11737015233085535,1.2780080541871002,1.0,0.85,0.85,0.85
2026-01-13,0.1077775091459763,1.3917560462158818,1.0,0.85,1.0,0.85
2026-01-14,0.10718816214375249,1.3994082648682005,1.0,0.85,1.0,0.85
2026-01-15,0.11212519111440364,1.3377903619085199,1.0,0.85,0.85,0.85
2026-01-16,0.10934692770531035,1.371780653995598,1.0,0.85,1.0,0.85
2026-01-20,0.1002670930346036,1.4960042767793504,1.0,0.85,1.0,0.85
2026-01-21,0.15941478473999476,0.9409415835842938,0.9409415835842938,0.4,0.4,0.4
2026-01-22,0.15882311806730123,0.944446890511478,0.944446890511478,0.85,0.85,0.85
2026-01-23,0.15005615435215203,0.999625777747041,0.999625777747041,0.85,0.85,0.85
2026-01-26,0.14185833105352752,1.057392955958296,1.0,0.85,0.85,0.85
2026-01-27,0.1502613387549889,0.9982607718182583,0.9982607718182583,0.85,0.85,0.85
2026-01-28,0.11351985651093119,1.3213547357290398,1.0,0.85,0.85,0.85
2026-01-29,0.10145927968035076,1.4784256351176317,1.0,0.85,1.0,0.85
2026-01-30,0.10577943301357665,1.418045036985098,1.0,0.85,1.0,0.85
2026-02-02,0.11004254968605648,1.363109092146077,1.0,0.85,1.0,0.85
2026-02-03,0.11234179989121756,1.3352109379166748,1.0,0.85,0.85,0.85
2026-02-04,0.12425947508899483,1.2071514054970034,1.0,0.85,0.85,0.85
2026-02-05,0.11888050228396439,1.261771250273673,1.0,0.85,0.85,0.85
2026-02-06,0.13851142910112574,1.082943125873653,1.0,0.85,0.85,0.85
2026-02-09,0.1788591034400599,0.8386489539251699,0.8386489539251699,0.4,0.4,0.4
2026-02-10,0.15729938934669196,0.9535955646299178,0.9535955646299178,0.85,0.85,0.85
2026-02-11,0.15072663733605512,0.9951791047097067,0.9951791047097067,0.85,0.85,0.85
2026-02-12,0.14537298445852564,1.031828579145628,1.0,0.85,0.85,0.85
2026-02-13,0.17450319367128847,0.8595831219144039,0.8595831219144039,0.4,0.4,0.4
2026-02-17,0.1314059938020615,1.1415004419505161,1.0,0.85,0.85,0.85
2026-02-18,0.12987255662489924,1.1549784180597389,1.0,0.85,0.85,0.85
2026-02-19,0.13929862851804145,1.0768232364941952,1.0,0.85,0.85,0.85
2026-02-20,0.131458301833156,1.1410462322142023,1.0,0.85,0.85,0.85
2026-02-23,0.12024661325453392,1.24743638045327,1.0,0.85,0.85,0.85
2026-02-24,0.1386598128259096,1.0817842382949718,1.0,0.85,0.85,0.85
2026-02-25,0.13783427739062004,1.08826340471828,1.0,0.85,0.85,0.85
2026-02-26,0.14236404157398297,1.053636847771344,1.0,0.85,0.85,0.85
2026-02-27,0.14024715006011151,1.0695404500961931,1.0,0.85,0.85,0.85
2026-03-02,0.13785974703312037,1.08806234762612,1.0,0.85,0.85,0.85
2026-03-03,0.1238236316352076,1.2114004250974455,1.0,0.85,0.85,0.85
2026-03-04,0.13777398149512718,1.088739676187011,1.0,0.85,0.85,0.85
2026-03-05,0.13317712246429714,1.1263195751974056,1.0,0.85,0.85,0.85
2026-03-06,0.13058913339073908,1.1486407490827064,1.0,0.85,0.85,0.85
2026-03-09,0.15055296184189987,0.9963271274431614,0.9963271274431614,0.85,0.85,0.85
2026-03-10,0.15112092947057934,0.9925825663294536,0.9925825663294536,0.85,0.85,0.85
2026-03-11,0.13339283039477204,1.1244982174535134,1.0,0.85,0.85,0.85
2026-03-12,0.1276480601120543,1.1751059896117835,1.0,0.85,0.85,0.85
2026-03-13,0.1586498618179629,0.9454782896193892,0.9454782896193892,0.85,0.85,0.85
2026-03-16,0.13920334378662036,1.0775603223291061,1.0,0.85,0.85,0.85
2026-03-17,0.1474031086600423,1.0176176158261827,1.0,0.85,0.85,0.85
2026-03-18,0.13755982742989808,1.0904346334429762,1.0,0.85,0.85,0.85
2026-03-19,0.16216982003077077,0.9249563203038542,0.9249563203038542,0.4,0.4,0.4
2026-03-20,0.13668737090749541,1.0973947264046364,1.0,0.85,0.85,0.85
2026-03-23,0.16274257103378442,0.9217010585930885,0.9217010585930885,0.4,0.4,0.4
2026-03-24,0.15818847817719742,0.9482359380938923,0.9482359380938923,0.85,0.85,0.85
2026-03-25,0.14455797450664815,1.037645972226192,1.0,0.85,0.85,0.85
2026-03-26,0.144573503901483,1.0375345132550347,1.0,0.85,0.85,0.85
2026-03-27,0.17585795364491388,0.8529611364799266,0.8529611364799266,0.4,0.4,0.4
2026-03-30,0.1789678673038525,0.8381392831000734,0.8381392831000734,0.4,0.4,0.4
2026-03-31,0.14628689046149557,1.0253823806548255,1.0,0.85,0.85,0.85
