date,ret
2023-11-03,220770.4550954346
2023-11-06,220770.4550954346
2023-11-07,220424.35828032784
2023-11-08,220424.35828032784
2023-11-09,220424.35828032784
2023-11-10,220934.86351413466
2023-11-13,220934.86351413466
2023-11-14,220934.86351413466
2023-11-15,220934.86351413466
2023-11-16,221138.30584373418
2023-11-17,221490.29463200548
2023-11-20,220703.07295512737
2023-11-21,220703.07295512737
2023-11-22,220703.07295512737
2023-11-24,220117.99343623454
2023-11-27,220117.99343623454
2023-11-28,221205.0497859462
2023-11-29,221205.0497859462
2023-11-30,222430.41833325935
2023-12-01,222430.41833325935
2023-12-04,222430.41833325935
2023-12-05,223820.96720658144
2023-12-06,223820.96720658144
2023-12-07,224014.31042506202
2023-12-08,224014.31042506202
2023-12-11,224014.31042506202
2023-12-12,224014.31042506202
2023-12-13,224014.31042506202
2023-12-14,224014.31042506202
2023-12-15,224014.31042506202
2023-12-18,224623.56394378014
2023-12-19,224623.56394378014
2023-12-20,224623.56394378014
2023-12-21,227585.7120164691
2023-12-22,227585.7120164691
2023-12-26,227585.7120164691
2023-12-27,229240.7107795438
2023-12-28,230093.1042345855
2023-12-29,229432.36914126645
2024-01-02,228771.0016936791
2024-01-03,228299.14256468907
2024-01-04,228299.14256468907
2024-01-05,228299.14256468907
2024-01-08,227457.0359018647
2024-01-09,227457.0359018647
2024-01-10,228771.59687430374
2024-01-11,228771.59687430374
2024-01-12,231911.68498528984
2024-01-16,231911.68498528984
2024-01-17,229406.2064779757
2024-01-18,230164.76119173906
2024-01-19,230164.76119173906
2024-01-22,230164.76119173906
2024-01-23,230164.76119173906
2024-01-24,232833.27228831698
2024-01-25,232882.0509542067
2024-01-26,232883.24522113462
2024-01-29,232883.24522113462
2024-01-30,232883.24522113462
2024-01-31,232883.24522113462
2024-02-01,233730.0224301969
2024-02-02,233730.0224301969
2024-02-05,233730.0224301969
2024-02-06,233730.0224301969
2024-02-07,233730.0224301969
2024-02-08,233730.0224301969
2024-02-09,234336.0233465213
2024-02-12,234336.0233465213
2024-02-13,233303.17006886526
2024-02-14,237018.70528357336
2024-02-15,237018.70528357336
2024-02-16,237018.70528357336
2024-02-20,237018.70528357336
2024-02-21,235443.34348931137
2024-02-22,237481.46451496877
2024-02-23,237481.46451496877
2024-02-26,236464.09059569193
2024-02-27,236786.34509633927
2024-02-28,234290.27050242128
2024-02-29,235814.89976279752
2024-03-01,239249.94144561514
2024-03-04,239249.94144561514
2024-03-05,238969.94519161127
2024-03-06,240970.19903826262
2024-03-07,241294.66333835566
2024-03-08,241294.66333835566
2024-03-11,239944.62202158893
2024-03-12,239570.62138248136
2024-03-13,234947.00644053123
2024-03-14,237058.93879239226
2024-03-15,237670.80891625342
2024-03-18,238950.25035759187
2024-03-19,236766.00863533842
2024-03-20,237146.7177232293
2024-03-21,237146.7177232293
2024-03-22,237808.45918627325
2024-03-25,237903.24094566482
2024-03-26,237903.24094566482
2024-03-27,239272.03204353043
2024-03-28,239272.03204353043
2024-04-01,239272.03204353043
2024-04-02,240113.49074526475
2024-04-03,240206.15954559922
2024-04-04,240206.15954559922
2024-04-05,241284.0846865601
2024-04-08,241284.0846865601
2024-04-09,241284.0846865601
2024-04-10,241284.0846865601
2024-04-11,241284.0846865601
2024-04-12,241284.0846865601
2024-04-15,241424.0002889533
2024-04-16,240996.19259592803
2024-04-17,241422.58215732212
2024-04-18,241374.29764089067
2024-04-19,241374.29764089067
2024-04-22,241374.29764089067
2024-04-23,241374.29764089067
2024-04-24,241374.29764089067
2024-04-25,241374.29764089067
2024-04-26,241374.29764089067
2024-04-29,241374.29764089067
2024-04-30,241374.29764089067
